TIME;SPEED_NO;SPEED_EO;SPEED_DO;SPEED_3D;ACC_NO;ACC_EO;ACC_DO;X_O;Y_O;Z_O;ALTITUDE;LONGITUDE_RAD;LONGITUDE_DEG;LATITUDE;LATITUDE_DEG;E1_XO;E2_XO;E3_XO
91,96;-0,020212625;-0,197787942;0,133398947;0,239424099;-0,005754381;-0,001871014;-0,002131172;-68,07989953;318,3838471;62,7113459;3136,009108;0,203554148;11,66279358;0,821280124;47,05588488;-0,513608603;-0,84520013;0,147793584
91,98;-0,016192389;-0,197101678;0,135390704;0,239670415;-0,005864602;-0,00188109;-0,002092816;-68,07947076;318,3835952;62,71379443;3136,00666;0,203554148;11,66279357;0,821280124;47,05588489;-0,512940828;-0,845873717;0,146251026
92;-0,015792758;-0,178055887;0,136622325;0,224986599;-0,005713413;-0,001765445;-0,002080423;-68,07911056;318,3845993;62,71628041;3136,004174;0,203554148;11,66279359;0,821280124;47,05588489;-0,511734306;-0,846934775;0,144324241
92,02;-0,015423038;-0,16280565;0,141113729;0,216001468;-0,005690217;-0,00160289;-0,00204553;-68,07852278;318,3857125;62,71893983;3136,001514;0,203554148;11,6627936;0,821280124;47,0558849;-0,510747907;-0,847792108;0,142776456
92,04;-0,014792594;-0,150993345;0,144706467;0,20966109;-0,00575926;-0,001476732;-0,002007472;-68,07788718;318,3868749;62,72156577;3135,998888;0,203554149;11,66279362;0,821280124;47,0558849;-0,509911604;-0,848502869;0,141538113
92,06;-0,013346415;-0,141891945;0,150094323;0,206977672;-0,005932095;-0,001300044;-0,001962472;-68,07730256;318,3880529;62,72438338;3135,996071;0,203554149;11,66279363;0,821280124;47,05588491;-0,509159191;-0,849122209;0,140528974
92,08;-0,013204717;-0,16269542;0,152619243;0,223465428;-0,005900275;-0,000977756;-0,00194782;-68,07675554;318,3873071;62,72714457;3135,993309;0,203554149;11,66279362;0,821280124;47,05588491;-0,50923258;-0,84903632;0,14078177
92,1;-0,012445771;-0,177322291;0,154532984;0,235538819;-0,005936656;-0,000723503;-0,001970048;-68,07635766;318,3864605;62,72989976;3135,990554;0,203554148;11,66279361;0,821280124;47,05588492;-0,509092104;-0,849120841;0,140780067
92,12;-0,01238824;-0,188373409;0,155472302;0,244560108;-0,00598558;-0,000515389;-0,002006958;-68,07598322;318,385572;62,73259431;3135,98786;0,203554148;11,6627936;0,821280124;47,05588492;-0,508787049;-0,84936497;0,14040971
92,14;-0,011836232;-0,19650405;0,158567423;0,252779678;-0,006009299;-0,000378394;-0,002034761;-68,07561264;318,3846581;62,73548185;3135,984972;0,203554148;11,66279359;0,821280124;47,05588492;-0,508386577;-0,84968719;0,139909854
